Lu177 - 4.42mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	0	3	5.90E-06
2	0	4	3.89E-06
2	0	5	2.74E-06
2	1	0	1.51E-05
2	1	1	1.26E-05
2	1	2	8.46E-06
2	1	3	5.49E-06
2	1	4	3.72E-06
2	1	5	2.64E-06
2	2	0	9.48E-06
2	2	1	8.46E-06
2	2	2	6.36E-06
2	2	3	4.56E-06
2	2	4	3.28E-06
2	2	5	2.42E-06
2	3	0	5.90E-06
2	3	1	5.49E-06
2	3	2	4.56E-06
2	3	3	3.57E-06
2	3	4	2.74E-06
2	3	5	2.12E-06
2	4	0	3.89E-06
2	4	1	3.72E-06
2	4	2	3.28E-06
2	4	3	2.74E-06
2	4	4	2.23E-06
2	4	5	1.80E-06
2	5	0	2.74E-06
2	5	1	2.64E-06
2	5	2	2.42E-06
2	5	3	2.12E-06
2	5	4	1.80E-06
2	5	5	1.51E-06
3	0	0	8.43E-06
3	0	1	7.60E-06
3	0	2	5.90E-06
3	0	3	4.32E-06
3	0	4	3.14E-06
3	0	5	2.35E-06
3	1	0	7.60E-06
3	1	1	6.94E-06
3	1	2	5.49E-06
3	1	3	4.09E-06
3	1	4	3.04E-06
3	1	5	2.29E-06
3	2	0	5.90E-06
3	2	1	5.49E-06
3	2	2	4.56E-06
3	2	3	3.57E-06
3	2	4	2.74E-06
3	2	5	2.12E-06
3	3	0	4.32E-06
3	3	1	4.09E-06
3	3	2	3.57E-06
3	3	3	2.92E-06
3	3	4	2.35E-06
3	3	5	1.88E-06
3	4	0	3.14E-06
3	4	1	3.04E-06
3	4	2	2.74E-06
3	4	3	2.35E-06
3	4	4	1.97E-06
3	4	5	1.63E-06
3	5	0	2.35E-06
3	5	1	2.29E-06
3	5	2	2.12E-06
3	5	3	1.88E-06
3	5	4	1.63E-06
3	5	5	1.39E-06
4	0	0	4.83E-06
4	0	1	4.56E-06
4	0	2	3.89E-06
4	0	3	3.14E-06
4	0	4	2.50E-06
4	0	5	1.98E-06
4	1	0	4.56E-06
4	1	1	4.32E-06
4	1	2	3.72E-06
4	1	3	3.04E-06
4	1	4	2.42E-06
4	1	5	1.92E-06
4	2	0	3.89E-06
4	2	1	3.72E-06
4	2	2	3.28E-06
4	2	3	2.74E-06
4	2	4	2.23E-06
4	2	5	1.80E-06
4	3	0	3.14E-06
4	3	1	3.04E-06
4	3	2	2.74E-06
4	3	3	2.35E-06
4	3	4	1.97E-06
4	3	5	1.63E-06
4	4	0	2.50E-06
4	4	1	2.42E-06
4	4	2	2.23E-06
4	4	3	1.97E-06
4	4	4	1.70E-06
4	4	5	1.44E-06
4	5	0	1.98E-06
4	5	1	1.92E-06
4	5	2	1.80E-06
4	5	3	1.63E-06
4	5	4	1.44E-06
4	5	5	1.25E-06
5	0	0	3.14E-06
5	0	1	3.04E-06
5	0	2	2.74E-06
5	0	3	2.35E-06
5	0	4	1.98E-06
5	0	5	1.61E-06
5	1	0	3.04E-06
5	1	1	2.93E-06
5	1	2	2.64E-06
5	1	3	2.29E-06
5	1	4	1.92E-06
5	1	5	1.60E-06
5	2	0	2.74E-06
5	2	1	2.64E-06
5	2	2	2.42E-06
5	2	3	2.12E-06
5	2	4	1.80E-06
5	2	5	1.51E-06
5	3	0	2.35E-06
5	3	1	2.29E-06
5	3	2	2.12E-06
5	3	3	1.88E-06
5	3	4	1.63E-06
5	3	5	1.39E-06
5	4	0	1.98E-06
5	4	1	1.92E-06
5	4	2	1.80E-06
5	4	3	1.63E-06
5	4	4	1.44E-06
5	4	5	1.25E-06
5	5	0	1.61E-06
5	5	1	1.60E-06
5	5	2	1.51E-06
5	5	3	1.39E-06
5	5	4	1.25E-06
5	5	5	1.12E-06
